prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,6951,Bristol Dr,Berkeley,CA,94705,0,,3,2.5,3021,8015,1994,37.8585,-122.223458,,,http://www.zillow.com/homedetails/6951-Bristol-Dr-Berkeley-CA-94705/24820746_zpid/,http://www.zillow.com/homedetails/6951-Bristol-Dr-Berkeley-CA-94705/24820746_zpid/#charts-and-data,http://www.zillow.com/homes/24820746_zpid/,http://www.zillow.com/homes/comps/24820746_zpid/,24820746,1191813,04/11/2016,,,0.224015004033,0,1100000,07/13/2015,5.0,364
redfin,6900,Sherwick Dr,Berkeley,CA,94705,0,,5,3.0,2802,7840,1994,37.857183,-122.22355,,,http://www.zillow.com/homedetails/6900-Sherwick-Dr-Berkeley-CA-94705/24820832_zpid/,http://www.zillow.com/homedetails/6900-Sherwick-Dr-Berkeley-CA-94705/24820832_zpid/#charts-and-data,http://www.zillow.com/homes/24820832_zpid/,http://www.zillow.com/homes/comps/24820832_zpid/,24820832,1436463,04/11/2016,,,0.312403375519,0,1300000,08/14/2015,3.0,463
redfin,6934,Norfolk Rd,Berkeley,CA,94705,0,,4,3.0,3318,5623,2003,37.858702,-122.224871,,,http://www.zillow.com/homedetails/6934-Norfolk-Rd-Berkeley-CA-94705/24820871_zpid/,http://www.zillow.com/homedetails/6934-Norfolk-Rd-Berkeley-CA-94705/24820871_zpid/#charts-and-data,http://www.zillow.com/homes/24820871_zpid/,http://www.zillow.com/homes/comps/24820871_zpid/,24820871,1504858,04/11/2016,,,0.205304293653,0,1405000,04/16/2015,2.0,423
redfin,6948,Norfolk Rd,Berkeley,CA,94705,0,,4,3.5,2944,4356,2007,37.858958,-122.224816,,,http://www.zillow.com/homedetails/6948-Norfolk-Rd-Berkeley-CA-94705/24820873_zpid/,http://www.zillow.com/homedetails/6948-Norfolk-Rd-Berkeley-CA-94705/24820873_zpid/#charts-and-data,http://www.zillow.com/homes/24820873_zpid/,http://www.zillow.com/homes/comps/24820873_zpid/,24820873,1411233,04/11/2016,,,0.187386332291,0,1450000,12/08/2015,2.0,492
redfin,51,Bay Forest Dr,Oakland,CA,94611,0,,4,2.5,2806,4809,1995,37.858218,-122.217084,,,http://www.zillow.com/homedetails/51-Bay-Forest-Dr-Oakland-CA-94611/24821270_zpid/,http://www.zillow.com/homedetails/51-Bay-Forest-Dr-Oakland-CA-94611/24821270_zpid/#charts-and-data,http://www.zillow.com/homes/24821270_zpid/,http://www.zillow.com/homes/comps/24821270_zpid/,24821270,1195134,04/11/2016,,,0.465229250941,0,1150000,06/10/2015,6.0,409
redfin,1098,Amito Dr,Berkeley,CA,94705,0,,4,4.0,2972,7852,1994,37.861947,-122.232536,,,http://www.zillow.com/homedetails/1098-Amito-Dr-Berkeley-CA-94705/24820955_zpid/,http://www.zillow.com/homedetails/1098-Amito-Dr-Berkeley-CA-94705/24820955_zpid/#charts-and-data,http://www.zillow.com/homes/24820955_zpid/,http://www.zillow.com/homes/comps/24820955_zpid/,24820955,1680523,04/11/2016,,,0.443185580219,0,1629000,12/30/2015,5.0,548
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1285824,444,101360,130320,173760,848008.0,819048.0,775608.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1250,63RD St,Emeryville,CA,94608,0, Inc",2,2.0,1453,5000,1895,37.845105,-122.287442,http://www.redfin.com/CA/Emeryville/1250-63rd-St-94608/home/1993354,,http://www.zillow.com/homedetails/1250-63rd-St-Emeryville-CA-94608/24821669_zpid/,http://www.zillow.com/homedetails/1250-63rd-St-Emeryville-CA-94608/24821669_zpid/#charts-and-data,http://www.zillow.com/homes/24821669_zpid/,http://www.zillow.com/homes/comps/24821669_zpid/,24821669,809502,04/11/2016,3600,04/12/2016,0,0
redfin,5714,Gaskill St,Oakland,CA,94608,0,,3,2.0,1542,2613,1916,37.841087,-122.280458,,,http://www.zillow.com/homedetails/5714-Gaskill-St-Oakland-CA-94608/24754569_zpid/,http://www.zillow.com/homedetails/5714-Gaskill-St-Oakland-CA-94608/24754569_zpid/#charts-and-data,http://www.zillow.com/homes/24754569_zpid/,http://www.zillow.com/homes/comps/24754569_zpid/,24754569,638230,04/11/2016,,,0.471466700061,0,530000,10/14/2015,9.0,343
redfin,5744,Gaskill St,Oakland,CA,94608,0,,3,3.0,1640,2918,1920,37.841575,-122.280614,,,http://www.zillow.com/homedetails/5744-Gaskill-St-Oakland-CA-94608/24754599_zpid/,http://www.zillow.com/homedetails/5744-Gaskill-St-Oakland-CA-94608/24754599_zpid/#charts-and-data,http://www.zillow.com/homes/24754599_zpid/,http://www.zillow.com/homes/comps/24754599_zpid/,24754599,589272,04/11/2016,,,0.445287720184,0,759000,03/08/2016,5.0,462
redfin,1154,Powell St,Oakland,CA,94608,0,,4,3.0,1525,3300,1934,37.840706,-122.284392,,,http://www.zillow.com/homedetails/1154-Powell-St-Oakland-CA-94608/24754809_zpid/,http://www.zillow.com/homedetails/1154-Powell-St-Oakland-CA-94608/24754809_zpid/#charts-and-data,http://www.zillow.com/homes/24754809_zpid/,http://www.zillow.com/homes/comps/24754809_zpid/,24754809,724733,04/11/2016,,,0.346517484817,0,800000,09/29/2015,4.0,524
redfin,975,63rd St,Oakland,CA,94608,0,,3,2.5,1402,3000,1918,37.846591,-122.278963,,,http://www.zillow.com/homedetails/975-63rd-St-Oakland-CA-94608/24757139_zpid/,http://www.zillow.com/homedetails/975-63rd-St-Oakland-CA-94608/24757139_zpid/#charts-and-data,http://www.zillow.com/homes/24757139_zpid/,http://www.zillow.com/homes/comps/24757139_zpid/,24757139,771353,04/11/2016,,,0.473874380028,0,727500,02/03/2016,5.0,518
redfin,975,62nd St,Oakland,CA,94608,0,,3,2.0,1383,3049,1911,37.845722,-122.278775,,,http://www.zillow.com/homedetails/975-62nd-St-Oakland-CA-94608/24757156_zpid/,http://www.zillow.com/homedetails/975-62nd-St-Oakland-CA-94608/24757156_zpid/#charts-and-data,http://www.zillow.com/homes/24757156_zpid/,http://www.zillow.com/homes/comps/24757156_zpid/,24757156,717105,04/11/2016,,,0.474795717816,0,625000,07/28/2015,7.0,451
redfin,1042,63rd St,Oakland,CA,94608,0,,3,2.0,1300,1742,1928,37.846597,-122.28164,,,http://www.zillow.com/homedetails/1042-63rd-St-Oakland-CA-94608/24757269_zpid/,http://www.zillow.com/homedetails/1042-63rd-St-Oakland-CA-94608/24757269_zpid/#charts-and-data,http://www.zillow.com/homes/24757269_zpid/,http://www.zillow.com/homes/comps/24757269_zpid/,24757269,668602,04/11/2016,,,0.33292177896,0,665000,02/29/2016,6.0,511
redfin,6420,Salem St,Oakland,CA,94608,0,,2,2.0,1298,4000,1883,37.847569,-122.283836,,,http://www.zillow.com/homedetails/6420-Salem-St-Oakland-CA-94608/24757346_zpid/,http://www.zillow.com/homedetails/6420-Salem-St-Oakland-CA-94608/24757346_zpid/#charts-and-data,http://www.zillow.com/homes/24757346_zpid/,http://www.zillow.com/homes/comps/24757346_zpid/,24757346,609944,04/11/2016,,,0.260176124076,0,458000,11/23/2015,9.0,352
redfin,5933,Fremont St,Oakland,CA,94608,0,,3,2.5,1588,2500,1910,37.842902,-122.285906,,,http://www.zillow.com/homedetails/5933-Fremont-St-Oakland-CA-94608/24757490_zpid/,http://www.zillow.com/homedetails/5933-Fremont-St-Oakland-CA-94608/24757490_zpid/#charts-and-data,http://www.zillow.com/homes/24757490_zpid/,http://www.zillow.com/homes/comps/24757490_zpid/,24757490,723605,04/11/2016,,,0.173758980289,0,800000,08/19/2015,3.0,503
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
665474,458,50855,65385,87180,433250.5,418720.5,396925.5

